Emoji,Embedding
:bell_pepper:,"[0.6935626864433289, -0.28682219982147217, 0.6782742142677307, -0.9774492383003235, -0.3996818959712982, -0.26920485496520996, -0.5943132042884827, -0.07410135865211487, -0.10868578404188156, -0.009550213813781738, 0.9067908525466919, 0.28751376271247864, -0.4178308844566345, -0.9918356537818909, -0.7893071174621582, 0.9447736740112305, -0.7382267713546753, -0.019723184406757355, -0.038632191717624664, -0.6271225214004517, -0.26138433814048767, -0.7252805829048157, 0.8920924067497253, -0.930217444896698, -0.8584902882575989, 0.08258263766765594, 0.29081422090530396, -0.3824114203453064, -0.741058886051178, -0.2003566324710846, 0.25922903418540955, -0.15815134346485138, -0.07929307967424393, 0.28295573592185974, -0.30393412709236145, 0.39193522930145264, 0.07574038207530975, -0.303708016872406, 0.5939825177192688, -0.9683091640472412, -0.7215909957885742, -0.7431250810623169, -0.18849757313728333, 0.5873256325721741, 0.5493603348731995, 0.7501102685928345, -0.07077979296445847, -0.2989671230316162, -0.8245077729225159, -0.39756548404693604]"
:family_man_woman_boy:,"[0.5991478562355042, 0.34253913164138794, 0.12286470085382462, 0.3201313316822052, -0.061881210654973984, 0.7118139863014221, -0.7181429266929626, 0.5957911014556885, 0.8649650812149048, 0.8826526403427124, -0.5005187392234802, 0.43176186084747314, 0.25759994983673096, 0.5697616934776306, -0.19989638030529022, -0.5958789587020874, -0.6900503039360046, -0.10338211804628372, -0.5137889385223389, -0.8571050763130188, -0.8811206221580505, -0.15489588677883148, -0.595512330532074, 0.5034320950508118, 0.9615839123725891, -0.9156897068023682, -0.9392342567443848, -0.09015199542045593, 0.4516543447971344, 0.5191265344619751, -0.6313134431838989, -0.7710980772972107, -0.7636672854423523, 0.39590221643447876, 0.2008376270532608, 0.14626717567443848, 0.10017917305231094, 0.30959632992744446, 0.5199759006500244, -0.7780994176864624, 0.14671748876571655, 0.5523539185523987, -0.9788994789123535, 0.4007467031478882, 0.058956317603588104, -0.3445104956626892, 0.48710721731185913, 0.049228426069021225, 0.06489145010709763, 0.26028648018836975]"
:ethiopia:,"[0.443761944770813, -0.046186793595552444, -0.2331676185131073, 0.6787952780723572, -0.7057299017906189, -0.3455188274383545, -0.6316863894462585, 0.29571962356567383, 0.012686645612120628, -0.9316818118095398, 0.6754544973373413, 0.5696690678596497, -0.9851887226104736, 0.8089389204978943, -0.5061893463134766, 0.06123711168766022, -0.33083847165107727, -0.10181304812431335, -0.19155696034431458, -0.7633897662162781, 0.7037152051925659, -0.7484537363052368, 0.7849571704864502, -0.08701799064874649, 0.6947399377822876, 0.9866127967834473, -0.15120573341846466, 0.9124785661697388, 0.7197073698043823, -0.7622207999229431, 0.5543795824050903, 0.6275039911270142, 0.8438528180122375, -0.33122363686561584, -0.09820345789194107, -0.2366197556257248, -0.6208626627922058, 0.12528662383556366, 0.18331553041934967, -0.18138323724269867, 0.5740112662315369, -0.764795184135437, 0.07881990820169449, 0.5875751376152039, 0.9056895971298218, -0.07955997437238693, -0.5675148963928223, 0.8508526682853699, -0.6114509105682373, 0.20467223227024078]"
:woman_supervillain:,"[-0.3945390284061432, -0.851502001285553, 0.9117304682731628, 0.17608167231082916, -0.9934516549110413, 0.6765731573104858, -0.6348333954811096, -0.9041742086410522, -0.09607109427452087, 0.745631754398346, 0.006669144611805677, -0.5883192420005798, 0.459149569272995, -0.17276689410209656, -0.5250596404075623, -0.576859712600708, 0.5111492276191711, -0.9830132126808167, 0.10250996798276901, -0.13175128400325775, -0.8762054443359375, -0.06584412604570389, -0.6979987025260925, -0.6656644344329834, -0.7125968933105469, 0.587884783744812, 0.8736863136291504, 0.5954182744026184, 0.1665003001689911, 0.4057415723800659, 0.7306293845176697, 0.21892280876636505, -0.08345133066177368, 0.8457932472229004, -0.9454418420791626, 0.4039543867111206, 0.9708399772644043, -0.38472437858581543, -0.8510967493057251, -0.25690317153930664, -0.3220425248146057, -0.7381986379623413, -0.9667501449584961, -0.14958103001117706, -0.2656101584434509, -0.09433408826589584, -0.36231642961502075, 0.16351823508739471, 0.8621227741241455, 0.9710608720779419]"
:isle_of_man:,"[0.9646568298339844, -0.038137298077344894, 0.07697784900665283, -0.8966399431228638, -0.23383845388889313, -0.997559666633606, 0.8871317505836487, -0.7213624119758606, -0.11614663898944855, 0.5697070360183716, 0.20885655283927917, 0.44672632217407227, 0.6312243938446045, -0.8845510482788086, -0.6486010551452637, 0.262132465839386, 0.5042668581008911, -0.1604297161102295, 0.7355638742446899, -0.40027791261672974, 0.8643913269042969, -0.17541630566120148, 0.21972982585430145, -0.06956815719604492, -0.8648731708526611, 0.9091477394104004, 0.9419410228729248, -0.5359663963317871, 0.7728941440582275, 0.9341582655906677, -0.7016865611076355, 0.40653684735298157, 0.9861900210380554, -0.34997284412384033, -0.21265140175819397, -0.45740798115730286, -0.714113712310791, -0.8887884020805359, 0.3545704483985901, -0.879236102104187, 0.49786972999572754, -0.8252800703048706, -0.7045350074768066, 0.6994697451591492, 0.06527094542980194, -0.5387539267539978, 0.4554179012775421, -0.044528499245643616, 0.9482210874557495, -0.9739732146263123]"
:man_firefighter:,"[0.6515690088272095, 0.7355213165283203, -0.8737373948097229, 0.3698749542236328, 0.32956138253211975, -0.5708633661270142, -0.533154308795929, 0.3274262547492981, 0.2667957842350006, -0.745798647403717, 0.1285097599029541, 0.17608538269996643, 0.5936107635498047, -0.07992437481880188, -0.3367306590080261, -0.14277076721191406, 0.2963745892047882, -0.4036230146884918, -0.5004318356513977, -0.23592539131641388, 0.9756579399108887, 0.7027019262313843, 0.3194276690483093, -0.32549935579299927, 0.7539408802986145, 0.17353148758411407, -0.8419880270957947, -0.007305564824491739, 0.9369821548461914, -0.37372735142707825, -0.5677993297576904, -0.6948574781417847, 0.5499101877212524, 0.3412722051143646, 0.4879855215549469, -0.6184215545654297, -0.6905776858329773, -0.09251561015844345, -0.9009969234466553, -0.3355436325073242, 0.44661951065063477, 0.7184685468673706, 0.7069565057754517, -0.42771950364112854, 0.012887297198176384, 0.04656923562288284, 0.7381255030632019, -0.8950080871582031, 0.05991464480757713, 0.6277332901954651]"
:woman_superhero:,"[-0.4526069164276123, -0.9922414422035217, -0.0431550107896328, 0.38137802481651306, 0.8569057583808899, 0.9156420826911926, -0.2241494208574295, -0.6486571431159973, 0.46907278895378113, -0.30679258704185486, -0.04053338244557381, 0.9335300922393799, 0.059617120772600174, 0.48804202675819397, 0.8829010128974915, 0.9546154141426086, -0.7410168051719666, -0.11464713513851166, 0.11122964322566986, -0.8927201628684998, -0.6357040405273438, -0.03848959878087044, -0.9466313719749451, -0.9374786615371704, 0.30650290846824646, -0.6441481113433838, 0.7189370393753052, -0.17973248660564423, 0.38384076952934265, -0.6505325436592102, 0.47264564037323, 0.889826774597168, 0.9631686806678772, 0.5068932175636292, 0.08453891426324844, 0.21884578466415405, 0.7529011964797974, 0.9124711751937866, -0.6467437148094177, 0.28747934103012085, 0.5429385900497437, -0.610296905040741, -0.6329575777053833, 0.6082749366760254, 0.23976874351501465, 0.6287679076194763, -0.5425001382827759, -0.3433231711387634, -0.02825404703617096, -0.08517460525035858]"
:seal:,"[0.9375685453414917, -0.7444829940795898, -0.35179710388183594, 0.8902664184570312, -0.15174514055252075, 0.15857121348381042, 0.3412637412548065, 0.5543613433837891, 0.7505882978439331, 0.3491204082965851, 0.19417598843574524, 0.5134456157684326, 0.6319208145141602, 0.4435006380081177, -0.6255380511283875, 0.30840668082237244, -0.6469022035598755, 0.7747652530670166, 0.4556373953819275, -0.33904609084129333, 0.13446961343288422, 0.7036188840866089, 0.693855345249176, 0.20344997942447662, -0.024659350514411926, 0.4283140003681183, -0.3131521940231323, 0.4659099280834198, -0.6221215724945068, -0.18138127028942108, 0.41054654121398926, 0.17548926174640656, -0.7957025170326233, 0.22173963487148285, 0.09212607145309448, 0.4032534956932068, 0.4104042053222656, 0.4775729775428772, 0.3851224184036255, -0.25308477878570557, -0.921484112739563, -0.42005789279937744, 0.9211282730102539, 0.5162167549133301, 0.9434528350830078, 0.465104341506958, 0.9084641933441162, 0.6855716705322266, 0.7751566171646118, -0.5888242721557617]"
:olive:,"[-0.3358539044857025, -0.10532347857952118, -0.6537950038909912, 0.6274701356887817, -0.057102471590042114, -0.11882833391427994, -0.8048286437988281, -0.5650762319564819, -0.5924358367919922, -0.2740049362182617, 0.2647852599620819, -0.858473539352417, 0.1847640722990036, 0.9071545600891113, -0.1817253679037094, -0.28057578206062317, -0.10990996658802032, -0.6254544258117676, -0.023979809135198593, 0.0773000419139862, 0.8990957736968994, 0.5872999429702759, -0.06478851288557053, -0.7889201641082764, 0.0046457392163574696, -0.6272197365760803, -0.0233205147087574, 0.33044353127479553, -0.6631277799606323, 0.38198962807655334, -0.8926096558570862, 0.9443042278289795, -0.04512063041329384, 0.7876892685890198, -0.8771618008613586, -0.7721923589706421, 0.15742003917694092, -0.7458792924880981, 0.6723909974098206, -0.7980465888977051, 0.4366978704929352, 0.6554222106933594, -0.4796527624130249, -0.33166828751564026, 0.02877756580710411, 0.2529561221599579, 0.5480701327323914, 0.7979207038879395, 0.1364024430513382, -0.6643394827842712]"
:iraq:,"[0.6954575777053833, -0.6314880847930908, -0.47530898451805115, -0.6014661192893982, 0.2500356435775757, 0.03348531201481819, 0.12262657284736633, -0.9636293053627014, 0.2397044152021408, 0.33746662735939026, 0.24818336963653564, -0.8572481870651245, 0.0024466956965625286, 0.7664754390716553, 0.11583366245031357, 0.9128102660179138, -0.10110229253768921, -0.9745198488235474, 0.8182724118232727, 0.47516125440597534, -0.43603527545928955, -0.8344106078147888, -0.19661781191825867, 0.231077641248703, 0.2769213914871216, 0.9422973990440369, 0.5631484985351562, 0.9521878957748413, -0.7679864168167114, 0.5536118745803833, 0.6050349473953247, 0.797702431678772, 0.3743601143360138, 0.03465304523706436, 0.5471304655075073, -0.426092267036438, 0.07493909448385239, -0.7562037706375122, 0.3495274484157562, 0.3981400430202484, 0.5666956901550293, -0.49717289209365845, 0.08871398121118546, 0.252411812543869, -0.9268633127212524, -0.8971080780029297, -0.27065959572792053, -0.6744964122772217, -0.6405148506164551, 0.42738139629364014]"
:child_light_skin_tone:,"[0.04736046865582466, 0.19894655048847198, 0.010301070287823677, -0.7095913290977478, -0.744208812713623, -0.5436875224113464, 0.3391493260860443, 0.8597570061683655, -0.7926739454269409, -0.18426541984081268, 0.5942947864532471, -0.43923845887184143, -0.6614506244659424, 0.6967263221740723, 0.9222478866577148, 0.4408698081970215, -0.6689172387123108, 0.17444878816604614, 0.7220165729522705, -0.2539365589618683, 0.5770410895347595, -0.31525421142578125, -0.055641669780015945, -0.10128866881132126, 0.2790928781032562, 0.007350653409957886, -0.8501949310302734, -0.32110655307769775, 0.6757307648658752, 0.7157124280929565, 0.10021041333675385, 0.04521697014570236, 0.12365835160017014, -0.23214593529701233, 0.2556611895561218, -0.9866579174995422, 0.8809095025062561, -0.6594201326370239, -0.245309978723526, 0.3130495548248291, -0.7651398181915283, 0.592810869216919, -0.14996543526649475, 0.7582001090049744, 0.33645978569984436, 0.37075260281562805, 0.33677583932876587, -0.11758547276258469, -0.6770058870315552, 0.6724221706390381]"
:family_man_girl_girl:,"[0.1933884173631668, 0.32487428188323975, 0.365842342376709, 0.13045634329319, -0.2924390435218811, -0.285979300737381, 0.9763527512550354, -0.9752246737480164, -0.18812337517738342, -0.37212905287742615, 0.34823670983314514, -0.31565478444099426, -0.5801306366920471, -0.38442525267601013, 0.913211464881897, 0.9574524164199829, 0.48160043358802795, 0.5427139401435852, 0.933904230594635, -0.842660665512085, 0.950462818145752, 0.9150806665420532, -0.31848183274269104, 0.1196853294968605, -0.19637131690979004, 0.5457012057304382, -0.46293261647224426, -0.8613675236701965, 0.2785245180130005, -0.9077306985855103, 0.23845234513282776, 0.20091448724269867, 0.5122074484825134, 0.8356812000274658, -0.6459077596664429, 0.5214993357658386, -0.8346320390701294, 0.8211729526519775, 0.28511255979537964, -0.9270106554031372, -0.518932580947876, -0.3569810390472412, -0.5607044100761414, -0.49009761214256287, -0.08467120677232742, 0.7541893720626831, 0.6203374266624451, 0.8013037443161011, 0.5512316226959229, 0.5406557321548462]"
:ear_with_hearing_aid_medium-dark_skin_tone:,"[-0.2641240060329437, 0.4075026214122772, 0.4844563901424408, -0.7169421911239624, -0.5546913146972656, 0.38006138801574707, 0.3628518283367157, 0.47808927297592163, -0.1263166218996048, 0.11783316731452942, 0.518271803855896, -0.698699951171875, 0.8818871974945068, 0.9566570520401001, -0.20129162073135376, -0.4003247022628784, -0.051874592900276184, 0.9756472110748291, 0.7782754302024841, 0.24899311363697052, -0.49842169880867004, 0.48382681608200073, -0.6571615934371948, -0.8387687802314758, 0.03270537033677101, -0.4832824170589447, 0.32814112305641174, 0.04315367713570595, -0.7227512001991272, 0.9290505051612854, 0.7350038886070251, -0.019055863842368126, 0.9269644618034363, 0.10296226292848587, -0.1433923989534378, 0.4591164290904999, -0.9122947454452515, 0.34086164832115173, 0.30889055132865906, 0.35615622997283936, -0.8624354004859924, -0.15952251851558685, 0.19226501882076263, 1.0018936395645142, -0.7973517179489136, -0.9386188983917236, 0.021556247025728226, 0.5550389289855957, -0.4854167699813843, 0.22040727734565735]"
:man_mage_medium_skin_tone:,"[0.48697981238365173, 0.8991447687149048, 0.45264551043510437, 0.395775705575943, 0.6403377056121826, 0.8291845917701721, -0.8373396396636963, 0.8521872758865356, -0.006583809852600098, -0.7202788591384888, 0.040548380464315414, -0.24619807302951813, 0.03726332634687424, 0.765181303024292, -0.14509332180023193, -0.4838498830795288, 0.9787399768829346, 0.23328223824501038, -0.15811887383460999, -0.2623281180858612, -0.3010501563549042, 0.6468620300292969, 0.3062962293624878, 0.2543959319591522, 0.21994589269161224, 0.6110049486160278, 0.3059321939945221, 0.9781376123428345, -0.31707945466041565, -0.27535486221313477, -0.03721677139401436, 0.9161619544029236, -0.29880908131599426, 0.2134382724761963, 0.49491459131240845, 0.8586966395378113, 0.4356454610824585, 0.23014351725578308, -0.31497159600257874, 0.5278708934783936, 0.3255155682563782, -0.003517455654218793, -0.331514447927475, 0.9188035726547241, 0.22622370719909668, -0.1555105596780777, -0.9012064933776855, 0.8823040127754211, -0.4390598237514496, 0.5390138626098633]"
:person_playing_handball_light_skin_tone:,"[0.7312067747116089, -0.1927938461303711, 0.21278810501098633, 0.13855049014091492, 0.9200098514556885, 0.43563783168792725, -0.1995278149843216, -0.22008253633975983, -0.505407452583313, -0.905080258846283, -0.32200753688812256, -0.34486880898475647, -0.041418496519327164, 0.789295494556427, 0.32125037908554077, -0.21671046316623688, 0.5919584631919861, 0.37753161787986755, -0.4020828902721405, 0.3051353394985199, -0.03392329812049866, 0.9937668442726135, 0.9120215773582458, 0.5497190952301025, -0.7767077684402466, 0.8437438011169434, -0.3712724447250366, -0.6735860705375671, 0.1152050718665123, -0.6471623182296753, -0.3906290531158447, -0.7774636745452881, 0.5489608645439148, -0.8039760589599609, 0.7952134013175964, 0.48020198941230774, 0.30711427330970764, -0.4257389008998871, -0.475507527589798, 0.5361746549606323, 0.7865760326385498, -0.823158323764801, -0.5908278226852417, -0.27469807863235474, -0.340101957321167, 0.8730310797691345, -0.9331257343292236, -0.11493688821792603, 0.29472616314888, 0.3586665689945221]"
:man_police_officer_medium-dark_skin_tone:,"[-0.8465967178344727, 0.1932305097579956, -0.5384935140609741, -0.07092752307653427, -0.6428791284561157, -0.5665372610092163, -0.09391774237155914, 0.7303263545036316, -0.9363219141960144, -0.03319556266069412, -0.048625826835632324, -0.24814963340759277, 0.77515709400177, 0.6898634433746338, 0.9130477905273438, 0.6261264085769653, 0.1927054524421692, -0.787869393825531, -0.38854971528053284, -0.0051646362990140915, 0.17278288304805756, 0.8699156045913696, -0.49471279978752136, 0.17537082731723785, -0.7397239208221436, -0.21775853633880615, 0.9276161789894104, -0.28510165214538574, 0.5413171052932739, -0.7774866819381714, 0.5360104441642761, -0.233456090092659, 0.3259772062301636, 0.6759138107299805, 0.4719984829425812, 0.057708729058504105, 0.23967884480953217, 0.6629317402839661, -0.5246553421020508, 0.4730515778064728, 0.21872766315937042, 0.6687290668487549, 0.07188711315393448, 0.07478425651788712, -0.6652679443359375, 0.8165276050567627, -0.276069700717926, -0.6437138915061951, -0.006053507793694735, -0.03979070857167244]"
:person_golfing_medium-dark_skin_tone:,"[0.6784172058105469, -0.5771844983100891, -0.8707064986228943, 0.884367048740387, -0.5359604954719543, -0.6958645582199097, 0.7014390230178833, -0.6847900748252869, -0.5137566924095154, -0.4574418067932129, -0.7598426938056946, -0.3167843520641327, 0.0744650661945343, 0.3181907832622528, 0.788737416267395, -0.45312899351119995, 0.22547224164009094, -0.6558640599250793, -0.7950950264930725, 0.2571597099304199, 0.9049152135848999, -0.11455336958169937, -0.6258055567741394, -0.14455276727676392, -0.09349754452705383, -0.42658960819244385, -0.48830506205558777, -0.9119704365730286, -0.9745200872421265, -0.39078831672668457, 0.2489742487668991, 0.8130903244018555, -0.48199039697647095, 0.04969102889299393, 0.4909150302410126, -0.35479310154914856, -0.956554651260376, -0.20932535827159882, -0.48129868507385254, 0.7907941937446594, -0.5595030188560486, 0.10529934614896774, -0.2004416286945343, 0.18883034586906433, -0.03243342414498329, 0.02773306891322136, -0.1687522977590561, 0.8460719585418701, -0.9393051266670227, -0.6299579739570618]"
:man_medium-light_skin_tone_white_hair:,"[-0.3595152795314789, -0.3004072606563568, 0.28174617886543274, -0.2175210565328598, -0.4555553197860718, -0.03215700015425682, 0.055387020111083984, -0.4947204291820526, -0.14129948616027832, -0.9382604360580444, -0.19995450973510742, -0.9671632647514343, 0.4682881236076355, 0.14895178377628326, 0.5468933582305908, -0.9137163162231445, 0.1476987898349762, 0.938517153263092, -0.5227775573730469, -0.08920381963253021, 0.014666303060948849, 0.9775761961936951, 0.5071768164634705, 0.8874659538269043, -0.5000389814376831, -0.48651617765426636, -0.27947500348091125, 0.7898722290992737, -0.06671269983053207, 0.9202960729598999, -0.9379301071166992, 0.795800507068634, -0.8578336238861084, 0.7540852427482605, 0.6316314935684204, 0.010466733947396278, 0.05150328949093819, -0.7298691272735596, -0.3958064615726471, 0.07667005062103271, 0.25415289402008057, 0.5631358027458191, 0.11144857108592987, -0.8924338221549988, 0.5937480330467224, -0.6619601249694824, 0.8861600160598755, 0.7447654604911804, 0.7921600937843323, 0.08079756796360016]"
:man_lifting_weights_medium-light_skin_tone:,"[-0.35912269353866577, -0.9801254868507385, -0.3939210772514343, -0.7116301655769348, -0.16038915514945984, 0.4624968469142914, -0.62845778465271, 0.9565728306770325, -0.8866812586784363, -0.5343413949012756, 0.9177696108818054, 0.13160094618797302, -0.9375302195549011, -0.8164412975311279, 0.29286426305770874, -0.7710716128349304, -0.08106666803359985, 0.9326788783073425, -0.8454816341400146, -0.7119047045707703, 0.030562369152903557, 0.9509429931640625, -0.6644231677055359, 0.6929245591163635, 0.6206489205360413, -0.8582059144973755, -0.21969927847385406, 0.3406846523284912, -0.9269775748252869, 0.981459379196167, -0.35033002495765686, 0.16939499974250793, 0.6727838516235352, -0.5644480586051941, -0.16203469038009644, -0.1435873657464981, 0.9611002802848816, -0.4473332166671753, -0.6630064249038696, 0.8368884325027466, -0.09611416608095169, -0.13264426589012146, 0.3301244378089905, -0.29438310861587524, 0.6821093559265137, -0.6411559581756592, -0.9325227737426758, 0.890681266784668, -0.2273675948381424, -0.12423066049814224]"
:woman_with_veil_medium-dark_skin_tone:,"[0.07329658418893814, 0.8734408617019653, 0.42057564854621887, -0.1138603612780571, -0.28568050265312195, -0.6446850299835205, 0.08098309487104416, 0.12927572429180145, -0.010009866207838058, 0.9486567974090576, -0.7828140258789062, 0.8643180131912231, -0.6429609060287476, -0.05587407946586609, -0.5666083693504333, -0.5884315371513367, 0.3518568277359009, 0.375274658203125, -0.027058113366365433, 0.3499426245689392, 0.7187031507492065, -0.8702540397644043, 0.6856445670127869, 0.08286674320697784, -0.0737634226679802, -0.19500437378883362, 0.479510098695755, -0.9266576766967773, -0.7761796712875366, -0.14588572084903717, -0.9426241517066956, -0.23085777461528778, -0.5468897819519043, -0.8847684860229492, 0.2289804071187973, 0.1378183364868164, -0.8532851934432983, 0.9785528182983398, -0.8812016248703003, 0.03904592618346214, -0.6766000390052795, -0.09771265834569931, 0.11958920955657959, -0.9038217067718506, 0.9267727136611938, 0.022300640121102333, 0.8674222230911255, 0.9577822685241699, 0.35190069675445557, 0.48052141070365906]"
:man_dancing_medium-light_skin_tone:,"[-0.44662925601005554, 0.12474913895130157, 0.5036474466323853, 0.6499688625335693, -0.06798084825277328, 0.1659020185470581, -0.8814526796340942, 0.07525292783975601, 0.8234588503837585, 0.0880095586180687, -0.24318771064281464, -0.4406331181526184, -0.8049353957176208, 0.34695738554000854, 0.03891522437334061, -0.8383836150169373, 0.9387515783309937, -0.06627174466848373, -0.4880361557006836, -0.6462956666946411, 0.6054815053939819, -0.48806583881378174, -0.4819175899028778, -0.3709820508956909, 0.6129729747772217, -0.7485739588737488, 0.9006523489952087, 0.5517614483833313, -0.22565558552742004, -0.2663821280002594, -0.20593154430389404, 0.7735904455184937, -0.6624109745025635, 0.40570688247680664, -0.7669018507003784, -0.6267878413200378, -0.4819282591342926, -0.18259622156620026, -0.11029988527297974, 0.3227728605270386, 0.30503708124160767, 0.02872505784034729, 0.8835540413856506, -0.5851380825042725, -0.24744924902915955, 0.9809648990631104, -0.9363856315612793, -0.812340497970581, -0.9201920032501221, 0.27155929803848267]"
:technologist_medium-light_skin_tone:,"[0.30552735924720764, 0.7061193585395813, -0.8094173073768616, -0.71491539478302, 0.8860356211662292, 0.4624180495738983, -0.7910712957382202, -0.12148261815309525, 0.28010743856430054, -0.7004207968711853, -0.018666651099920273, -0.9882577657699585, -0.7479219436645508, 0.4303395748138428, 0.39882728457450867, -0.7989534139633179, -0.6521296501159668, -0.9454727172851562, 0.9937903881072998, 0.30157965421676636, -0.3306969404220581, -0.7926875352859497, 0.6613031625747681, -0.5850919485092163, -0.8934354186058044, 0.5992566347122192, 0.3693277835845947, -0.012608896009624004, -0.32852497696876526, -0.5077104568481445, 0.3483504056930542, 0.3086032271385193, -0.07196740806102753, -0.017860062420368195, -0.09259313344955444, -0.2382868528366089, 0.021341612562537193, -0.40727055072784424, -0.22333860397338867, -0.251752644777298, 0.5368919372558594, -0.6515016555786133, -0.8491472005844116, -0.3181520998477936, -0.9340959787368774, 0.07569991052150726, -0.6617835760116577, -0.2800600826740265, -0.10717066377401352, 0.2606947422027588]"
:woman_artist:,"[-0.9400895237922668, 0.7475590705871582, 0.2518625259399414, 0.7225064039230347, 0.5304762721061707, 0.857262134552002, -0.9340929388999939, 0.06986303627490997, 0.5399290323257446, 0.4524650573730469, -0.38085150718688965, 0.1525980681180954, -0.8915668725967407, 0.9813954830169678, -0.6678435802459717, -0.8375691175460815, -0.7395845651626587, 0.3409178555011749, 0.9963316917419434, -0.656753420829773, -0.04606443643569946, 0.08247320353984833, -0.07569575309753418, -0.21129299700260162, -0.3210655450820923, 0.06302478909492493, 0.2724146842956543, -0.009039850905537605, -0.7097964286804199, 0.29384300112724304, -0.4077520966529846, -0.9184324741363525, 0.43726325035095215, -0.7924519777297974, 0.06790576875209808, -0.25432807207107544, 0.1058892086148262, 0.4161261022090912, -0.7803397178649902, 0.1950324922800064, -0.08423375338315964, -0.8683249950408936, 0.4518026113510132, -0.23157738149166107, -0.19486625492572784, 0.33470332622528076, 0.10412967205047607, -0.3101572096347809, 0.6386566162109375, -0.743944525718689]"
